id,id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1a,stat1b,stat2a,stat2b,defense,magicresistence,range,attackpower,attackspeed,itemgrade,name,icon,description,blue,union points
,236,5,153,25950,0,2,46,,,0|0|0,31|80,0|0,0,0,10,8,60,20,,,,4,Saintly Redfield Black Shoes,589,Refined elegant shoes for people with refined elegant tastes.,5,
,237,5,153,25950,0,2,47,,,0|0|0,31|80,0|0,0,0,11,8,60,20,,,,4,Shining Redfield Black Shoes,589,Refined elegant shoes for people with refined elegant tastes.,3,
,238,5,153,25950,0,2,48,,,0|0|0,31|80,0|0,0,0,15,8,60,20,,,,4,Sage Redfield Black Shoes,589,Refined elegant shoes for people with refined elegant tastes.,10,
,239,5,153,25950,0,2,50,,,0|0|0,31|75,0|0,0,0,0,0,60,20,,,,4,Fabulous Redfield Black Shoes,589,Refined elegant shoes for people with refined elegant tastes.,8,
,240,5,153,37950,0,2,48,,,0|0|0,31|90,0|0,0,0,13,9,66,22,,,,5,Shadow Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,2,
,241,5,153,37950,0,2,49,,,0|0|0,31|90,0|0,0,0,11,9,66,22,,,,5,Shining Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,3,
,242,5,153,37950,0,2,50,,,0|0|0,31|90,0|0,0,0,12,9,66,22,,,,5,Angelic Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,4,
,243,5,153,37950,0,2,52,,,0|0|0,31|90,0|0,0,0,10,9,66,22,,,,5,Saintly Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,5,
,244,5,153,37950,0,2,50,,,0|0|0,31|90,0|0,0,0,15,9,66,22,,,,5,Sage Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,10,
,245,5,153,37950,0,2,51,,,0|0|0,31|85,0|0,0,0,0,0,66,22,,,,5,Fabulous Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,8,
,246,5,153,37950,0,2,52,,,0|0|0,31|90,0|0,0,0,0,0,66,22,,,,5,Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,11,
,247,5,153,37950,0,2,54,,,0|0|0,31|90,0|0,0,0,0,0,66,22,,,,5,Redfield Red Shoes,598,Refined elegant shoes for people with refined elegant tastes.,11,
,248,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,249,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,250,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,251,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,252,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,253,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,254,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,255,5,153,120892,0,2,57,,,54|54|54,31|145,0|0,0,0,0,0,108,41,,,,6,Fisherman Sandals,709,A pair of sandals manufactured for fishermen that travel all of the world.,11,
,288,5,153,150,0,2,21,,,0|0|0,0|5,0|0,0,0,13,1,3,1,,,,1,Shadow Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,2,
,289,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,290,5,153,150,0,2,23,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,291,5,153,150,0,2,25,,,0|0|0,0|5,0|0,0,0,12,1,3,1,,,,1,Angelic Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,4,
,292,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,293,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,294,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,295,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,296,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,297,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,298,5,153,150,0,2,22,,,0|0|0,0|5,0|0,0,0,11,1,3,1,,,,1,Shining Visitor Sandals,602,Basic shoes for Visitors that are furnished by the Akram Kingdom.,3,
,301,5,151,1575,0,5,21,,,41|41|41,31|5,0|0,0,0,13,1,17,3,,,,1,Shadow Soldier Boots,611,Basic boots for Soldiers.,2,
,302,5,151,1575,0,5,21,,,41|41|41,31|5,0|0,0,0,11,1,17,3,,,,1,Shining Soldier Boots,611,Basic boots for Soldiers.,3,
,303,5,151,1575,0,5,21,,,41|41|41,31|5,0|0,0,0,12,1,17,3,,,,1,Angelic Soldier Boots,611,Basic boots for Soldiers.,4,
,304,5,151,1575,0,5,29,,,41|41|41,31|5,0|0,0,0,10,1,17,3,,,,1,Saintly Soldier Boots,611,Basic boots for Soldiers.,5,
,305,5,151,1575,0,5,33,,,41|41|41,31|5,0|0,0,0,15,1,17,3,,,,1,Sage Soldier Boots,611,Basic boots for Soldiers.,10,
,306,5,151,1575,0,5,37,,,41|41|41,31|1,0|0,0,0,0,0,17,3,,,,1,Fabulous Soldier Boots,611,Basic boots for Soldiers.,8,
,307,5,151,4425,0,5,28,,,41|41|41,31|25,0|0,0,0,13,3,28,7,,,,2,Shadow Iron Boots,612,Boots made out of iron.,2,
,308,5,151,4425,0,5,28,,,41|41|41,31|25,0|0,0,0,11,3,28,7,,,,2,Shining Iron Boots,612,Boots made out of iron.,3,
,309,5,151,4425,0,5,28,,,41|41|41,31|25,0|0,0,0,12,3,28,7,,,,2,Angelic Iron Boots,612,Boots made out of iron.,4,
,310,5,151,4425,0,5,34,,,41|41|41,31|25,0|0,0,0,10,3,28,7,,,,2,Saintly Iron Boots,612,Boots made out of iron.,5,
,311,5,151,4425,0,5,37,,,41|41|41,31|25,0|0,0,0,15,3,28,7,,,,2,Sage Iron Boots,612,Boots made out of iron.,10,
,312,5,151,4425,0,5,42,,,41|41|41,31|20,0|0,0,0,0,0,28,7,,,,2,Fabulous Iron Boots,612,Boots made out of iron.,8,
,313,5,151,4425,0,5,45,,,41|41|41,31|25,0|0,0,0,0,0,28,7,,,,2,Iron Boots,612,Boots made out of iron.,11,
,314,5,151,9525,0,5,35,,,41|41|41,31|45,0|0,0,0,13,5,41,11,,,,3,Shadow Trunket Boots,613,Heavy but very reliable boots.,2,
,315,5,151,9525,0,5,35,,,41|41|41,31|45,0|0,0,0,11,5,41,11,,,,3,Shining Trunket Boots,613,Heavy but very reliable boots.,3,
,316,5,151,9525,0,5,35,,,41|41|41,31|45,0|0,0,0,12,5,41,11,,,,3,Angelic Trunket Boots,613,Heavy but very reliable boots.,4,
,317,5,151,9525,0,5,41,,,41|41|41,31|45,0|0,0,0,10,5,41,11,,,,3,Saintly Trunket Boots,613,Heavy but very reliable boots.,5,
,318,5,151,9525,0,5,44,,,41|41|41,31|45,0|0,0,0,15,5,41,11,,,,3,Sage Trunket Boots,613,Heavy but very reliable boots.,10,
,319,5,151,9525,0,5,49,,,41|41|41,31|40,0|0,0,0,0,0,41,11,,,,3,Fabulous Trunket Boots,613,Heavy but very reliable boots.,8,
,320,5,151,9525,0,5,52,,,41|41|41,31|45,0|0,0,0,0,0,41,11,,,,3,Trunket Boots,613,Heavy but very reliable boots.,11,
,321,5,151,20325,0,5,42,,,41|41|41,31|65,0|0,0,0,13,7,56,15,,,,4,Shadow Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,2,
,322,5,151,20325,0,5,42,,,41|41|41,31|65,0|0,0,0,11,7,56,15,,,,4,Shining Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,3,
,323,5,151,20325,0,5,42,,,41|41|41,31|65,0|0,0,0,12,7,56,15,,,,4,Angelic Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,4,
,324,5,151,20325,0,5,48,,,41|41|41,31|65,0|0,0,0,10,7,56,15,,,,4,Saintly Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,5,
,325,5,151,20325,0,5,51,,,41|41|41,31|65,0|0,0,0,15,7,56,15,,,,4,Sage Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,10,
,326,5,151,20325,0,5,56,,,41|41|41,31|60,0|0,0,0,0,0,56,15,,,,4,Fabulous Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,8,
,327,5,151,20325,0,5,59,,,41|41|41,31|65,0|0,0,0,0,0,56,15,,,,4,Chrome Boots,614,Light yet sturdy boots that are made out of a mysterious metal.,11,
,328,5,151,34425,0,6,48,,,41|41|41,31|85,0|0,0,0,13,9,73,20,,,,5,Shadow Mighty Boots,615,Light yet reliable boots of high quality.,2,
,329,5,151,34425,0,6,48,,,41|41|41,31|85,0|0,0,0,11,9,73,20,,,,5,Shining Mighty Boots,615,Light yet reliable boots of high quality.,3,
,330,5,151,34425,0,6,48,,,41|41|41,31|85,0|0,0,0,12,9,73,20,,,,5,Angelic Mighty Boots,615,Light yet reliable boots of high quality.,4,
,331,5,151,34425,0,6,53,,,41|41|41,31|85,0|0,0,0,10,9,73,20,,,,5,Saintly Mighty Boots,615,Light yet reliable boots of high quality.,5,
,332,5,151,34425,0,6,56,,,41|41|41,31|85,0|0,0,0,15,9,73,20,,,,5,Sage Mighty Boots,615,Light yet reliable boots of high quality.,10,
,333,5,151,34425,0,6,59,,,41|41|41,31|80,0|0,0,0,0,0,73,20,,,,5,Fabulous Mighty Boots,615,Light yet reliable boots of high quality.,8,
,334,5,151,34425,0,6,62,,,41|41|41,31|85,0|0,0,0,0,0,73,20,,,,5,Mighty Boots,615,Light yet reliable boots of high quality.,11,
,335,5,151,53100,0,6,53,,,51|51|51,31|105,0|0,0,0,13,11,92,25,,,,6,Shadow Kurash Boots,616,Heavy boots which can be used as weapons.,2,
,336,5,151,53100,0,6,53,,,51|51|51,31|105,0|0,0,0,11,11,92,25,,,,6,Shining Kurash Boots,616,Heavy boots which can be used as weapons.,3,
,337,5,151,53100,0,6,53,,,51|51|51,31|105,0|0,0,0,12,11,92,25,,,,6,Angelic Kurash Boots,616,Heavy boots which can be used as weapons.,4,
,338,5,151,53100,0,6,58,,,51|51|51,31|105,0|0,0,0,10,11,92,25,,,,6,Saintly Kurash Boots,616,Heavy boots which can be used as weapons.,5,
,339,5,151,53100,0,6,61,,,51|51|51,31|105,0|0,0,0,15,11,92,25,,,,6,Sage Kurash Boots,616,Heavy boots which can be used as weapons.,10,
,340,5,151,53100,0,6,64,,,41|41|41,31|100,0|0,0,0,0,0,92,25,,,,6,Fabulous Kurash Boots,616,Heavy boots which can be used as weapons.,8,
,341,5,151,53100,0,6,67,,,51|51|51,31|105,0|0,0,0,0,0,92,25,,,,6,Kurash Boots,616,Heavy boots which can be used as weapons.,11,
,342,5,151,90000,0,6,59,,,51|51|51,31|125,0|0,0,0,13,13,113,30,,,,6,Shadow Plate Boots,617,The best boots: well-designed and very reliable.,2,
,343,5,151,90000,0,6,59,,,51|51|51,31|125,0|0,0,0,11,13,113,30,,,,6,Shining Plate Boots,617,The best boots: well-designed and very reliable.,3,
,344,5,151,90000,0,6,59,,,51|51|51,31|125,0|0,0,0,12,13,113,30,,,,6,Angelic Plate Boots,617,The best boots: well-designed and very reliable.,4,
,345,5,151,90000,0,6,64,,,51|51|51,31|125,0|0,0,0,10,13,113,30,,,,6,Saintly Plate Boots,617,The best boots: well-designed and very reliable.,5,
,346,5,151,90000,0,6,67,,,51|51|51,31|125,0|0,0,0,15,13,113,30,,,,6,Sage Plate Boots,617,The best boots: well-designed and very reliable.,10,
,347,5,151,90000,0,6,70,,,51|51|51,31|120,0|0,0,0,0,0,113,30,,,,6,Fabulous Plate Boots,617,The best boots: well-designed and very reliable.,8,
,348,5,151,90000,0,6,73,,,51|51|51,31|125,0|0,0,0,0,0,113,30,,,,6,Plate Boots,617,The best boots: well-designed and very reliable.,11,
,349,5,151,148162,0,6,64,,,51|51|51,31|145,0|0,0,0,13,15,136,35,,,,6,Shadow Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,2,
,350,5,151,148162,0,6,64,,,51|51|51,31|145,0|0,0,0,11,15,136,35,,,,6,Shining Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,3,
,351,5,151,148162,0,6,64,,,51|51|51,31|145,0|0,0,0,12,15,136,35,,,,6,Angelic Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,4,
,352,5,151,148162,0,6,69,,,51|51|51,31|145,0|0,0,0,10,15,136,35,,,,6,Saintly Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,5,
,353,5,151,148162,0,6,72,,,51|51|51,31|145,0|0,0,0,15,15,136,35,,,,6,Sage Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,10,
,354,5,151,148162,0,6,75,,,51|51|51,31|140,0|0,0,0,0,0,136,35,,,,6,Fabulous Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,8,
,355,5,151,148162,0,6,78,,,51|51|51,31|145,0|0,0,0,0,0,136,35,,,,6,Durable Boots,618,Sturdily constructed boots that are the standard of durability in footwear.,11,
,356,5,151,199462,0,6,70,,,51|51|51,31|165,0|0,0,0,13,17,161,40,,,,6,Shadow Cedric Boots,619,Effective Boots designed by a famous swordman.,2,
,357,5,151,199462,0,6,70,,,51|51|51,31|165,0|0,0,0,11,17,161,40,,,,6,Shining Cedric Boots,619,Effective Boots designed by a famous swordman.,3,
,358,5,151,199462,0,6,70,,,51|51|51,31|165,0|0,0,0,12,17,161,40,,,,6,Angelic Cedric Boots,619,Effective Boots designed by a famous swordman.,4,
,359,5,151,199462,0,6,75,,,51|51|51,31|165,0|0,0,0,10,17,161,40,,,,6,Saintly Cedric Boots,619,Effective Boots designed by a famous swordman.,5,
,360,5,151,199462,0,6,78,,,51|51|51,31|165,0|0,0,0,15,17,161,40,,,,6,Sage Cedric Boots,619,Effective Boots designed by a famous swordman.,10,
,361,5,151,199462,0,6,81,,,51|51|51,31|160,0|0,0,0,0,0,161,40,,,,6,Fabulous Cedric Boots,619,Effective Boots designed by a famous swordman.,8,
,362,5,151,199462,0,6,84,,,51|51|51,31|165,0|0,0,0,0,0,161,40,,,,6,Cedric Boots,619,Effective Boots designed by a famous swordman.,11,
,363,5,151,281400,0,6,75,,,51|51|51,31|185,0|0,0,0,13,19,188,46,,,,6,Shadow Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,2,
,364,5,151,281400,0,6,75,,,51|51|51,31|185,0|0,0,0,11,19,188,46,,,,6,Shining Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,3,
,365,5,151,281400,0,6,75,,,51|51|51,31|185,0|0,0,0,12,19,188,46,,,,6,Angelic Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,4,
,366,5,151,281400,0,6,80,,,51|51|51,31|185,0|0,0,0,10,19,188,46,,,,6,Saintly Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,5,
,367,5,151,281400,0,6,82,,,51|51|51,31|185,0|0,0,0,15,19,188,46,,,,6,Sage Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,10,
,368,5,151,281400,0,6,84,,,51|51|51,31|180,0|0,0,0,0,0,188,46,,,,6,Fabulous Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,8,
,369,5,151,281400,0,6,86,,,51|51|51,31|175,0|0,0,0,30,2,188,46,,,,6,Epic Execution Boots,620,Boots crafted for warriors that fight against injustice and villainy.,7,
,370,5,151,396825,0,6,81,,,51|51|51,31|205,0|0,0,0,13,21,217,52,,,,6,Shadow Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,2,
,371,5,151,396825,0,6,81,,,51|51|51,31|205,0|0,0,0,11,21,217,52,,,,6,Shining Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,3,
,372,5,151,396825,0,6,81,,,51|51|51,31|205,0|0,0,0,12,21,217,52,,,,6,Angelic Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,4,
,373,5,151,396825,0,6,86,,,51|51|51,31|205,0|0,0,0,10,21,217,52,,,,6,Saintly Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,5,
,374,5,151,396825,0,6,88,,,51|51|51,31|205,0|0,0,0,15,21,217,52,,,,6,Sage Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,10,
,375,5,151,396825,0,6,90,,,51|51|51,31|200,0|0,0,0,0,0,217,52,,,,6,Fabulous Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,8,
,376,5,151,396825,0,6,92,,,51|51|51,31|205,0|0,0,0,0,0,217,52,,,,6,Abyss Plate Boots,621,Boots forged from a strange metal discovered at the bottom of an abyss.,11,
,377,5,151,155700,0,6,68,,,51|51|51,31|225,0|0,0,0,13,23,248,58,,,,6,Shadow Rightous Plate Boots,622,Boots intended to be worn by heroes whose hearts know the true meaning of justice.,2,
,378,5,151,155700,0,6,71,,,51|51|51,31|225,0|0,0,0,11,23,248,58,,,,6,Shining Rightous Plate Boots,622,Boots intended to be worn by heroes whose hearts know the true meaning of justice.,3,
,379,5,151,155700,0,6,73,,,51|51|51,31|225,0|0,0,0,10,23,248,58,,,,6,Saintly Rightous Plate Boots,622,Boots intended to be worn by heroes whose hearts know the true meaning of justice.,5,
,380,5,151,281400,0,6,77,,,51|51|51,31|245,0|0,,,13,25,281,64,,,,7,Shadow Jabberwock Boots,627,Boots that shimmer freakily like the eyes of a madman.,2,
,381,5,151,281400,0,6,77,,,51|51|51,31|245,0|0,,,10,25,281,64,,,,7,Saintly Jabberwock Boots,627,Boots that shimmer freakily like the eyes of a madman.,5,
,401,5,152,1350,0,3,22,,,42|42|42,31|5,0|0,21,4,13,1,16,5,,,,1,Shadow Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,2,
,402,5,152,1350,0,3,22,,,42|42|42,31|5,0|0,21,4,11,1,16,5,,,,1,Shining Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,3,
,403,5,152,1350,0,3,22,,,42|42|42,31|5,0|0,21,4,12,1,16,5,,,,1,Angelic Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,4,
,404,5,152,1350,0,3,30,,,42|42|42,31|5,0|0,21,4,10,1,16,5,,,,1,Saintly Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,5,
,405,5,152,1350,0,3,34,,,42|42|42,31|5,0|0,21,4,15,1,16,5,,,,1,Sage Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,10,
,406,5,152,1350,0,3,38,,,42|42|42,31|1,0|0,21,4,0,0,16,5,,,,1,Fabulous Spiritual Shoes,637,Shoes which bring a feeling of calmness to their wearer making them ideal for new Muses.,8,
,407,5,152,3750,0,3,29,,,42|42|42,31|25,0|0,21,7,13,3,25,10,,,,2,Shadow Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,2,
,408,5,152,3750,0,3,29,,,42|42|42,31|25,0|0,21,7,11,3,25,10,,,,2,Shining Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,3,
,409,5,152,3750,0,3,29,,,42|42|42,31|25,0|0,21,7,12,3,25,10,,,,2,Angelic Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,4,
,410,5,152,3750,0,3,35,,,42|42|42,31|25,0|0,21,7,10,3,25,10,,,,2,Saintly Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,5,
,411,5,152,3750,0,3,38,,,42|42|42,31|25,0|0,21,7,15,3,25,10,,,,2,Sage Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,10,
,412,5,152,3750,0,3,43,,,42|42|42,31|20,0|0,21,7,0,0,25,10,,,,2,Fabulous Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,8,
,413,5,152,3750,0,3,46,,,42|42|42,31|25,0|0,21,7,0,0,25,10,,,,2,Green Sandals of Witch,638,A pair of shoes that is fairly popular among magic users.,11,
,414,5,152,8550,0,3,36,,,42|42|42,31|45,0|0,21,10,13,5,35,15,,,,3,Shadow Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,2,
,415,5,152,8550,0,3,36,,,42|42|42,31|45,0|0,21,10,11,5,35,15,,,,3,Shining Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,3,
,416,5,152,8550,0,3,36,,,42|42|42,31|45,0|0,21,10,12,5,35,15,,,,3,Angelic Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,4,
,417,5,152,8550,0,3,42,,,42|42|42,31|45,0|0,21,10,10,5,35,15,,,,3,Saintly Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,5,
,418,5,152,8550,0,3,45,,,42|42|42,31|45,0|0,21,10,15,5,35,15,,,,3,Sage Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,10,
,419,5,152,8550,0,3,50,,,42|42|42,31|40,0|0,21,10,0,0,35,15,,,,3,Fabulous Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,8,
,420,5,152,8550,0,3,53,,,42|42|42,31|45,0|0,21,10,0,0,35,15,,,,3,Purple Sandals of Witch,639,Sandals that are favored by very well-experienced Mages.,11,
,421,5,152,16050,0,3,43,,,42|42|42,31|65,0|0,21,14,13,7,46,21,,,,4,Shadow Violet Boots,640,Fashionable boots that are the mark of a powerful Mage.,2,
,422,5,152,16050,0,3,43,,,42|42|42,31|65,0|0,21,14,11,7,46,21,,,,4,Shining Violet Boots,640,Fashionable boots that are the mark of a powerful Mage.,3,
,423,5,152,16050,0,3,43,,,42|42|42,31|65,0|0,21,14,12,7,46,21,,,,4,Angelic Violet Boots,640,Fashionable boots that are the mark of a powerful Mage.,4,
,424,5,152,16050,0,3,49,,,42|42|42,31|65,0|0,21,14,10,7,46,21,,,,4,Saintly Violet Boots,640,Fashionable boots that are the mark of a powerful Mage.,5,
,425,5,152,16050,0,3,52,,,42|42|42,31|65,0|0,21,14,15,7,46,21,,,,4,Sage Violet Boots,640,Fashionable boots that are the mark of a powerful Mage.,10,
